,filename,count_valid_tweets,reply_count,retweet_count,like_count,quote_count,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,negative,neutral,positive,FILME,ANO,RELEASE DATE,MARKETS,DISTRIBUTOR,GENRE,Drama,Action,Comedy,Horror,Adventure,Crime,Fantasy,Biography,Documentary,Animation,Thriller,Mystery,History,Sci-Fi,Romance,Music,Family,Western,Musical,War,MPAA,RUNTIME,ACTOR,CREW,SINOPSE,BUDGET,DOMESTIC_OPENING,DOMESTIC_GROSS,INTERNATIONAL_GROSS,WORLDWIDE_GROSS,BUDGET_DEFLACIONADO,DOMESTIC_OPENING_DEFLACIONADO,DOMESTIC_GROSS_DEFLACIONADO,INTERNATIONAL_GROSS_DEFLACIONADO,WORLDWIDE_GROSS_DEFLACIONADO,SEQUEL,HAVE_SEQUEL,IS_SPINOFF,INFO
93,Dont-Hang-Up-sem-retweet.csv,71,14,34,89,2,0.20423139062081705,0.08933585386478966,0.13603712802094528,0.07371888870037646,0.2977353812201099,0.011232145700823388,0.0600903061135347,0.016794492128943725,0.09640333054113381,0.008619622872366756,0.005801465452901154,0.23089662500703045,0.5101224995992133,0.25898087809098436,Don't Hang Up,2016,February 10  2017,Domestic,Vertical Entertainment,Horror | Thriller,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,1 hr 23,Gregg Sulkin | Garrett Clayton | Bella Dayne | Sienna Guillory,Damien MacÃ© | Alexis Wajsbrot | Joe Johnson | Farah Abushwesha | Laurie Cook | Jason Newmark | Romain Philippe | Aleksi Aubry-Carlson | Nat Hill | Carmela Iandoli | Tim Murrell | Greg Shaw,An evening of some drunken prank calls becomes a nightmare for a pair of teenagers when a mysterious stranger turns their own game against them...with deadly consequences.,0,0,0,332571,332571,0,0,0,353962,353962,False,False,False,
94,Dont-Let-Go-sem-retweet.csv,304,65,53,291,11,0.05857846362781804,0.125049537135151,0.04323112043673394,0.039196710001497624,0.36078213896742356,0.021546701490789976,0.1971078126085127,0.013580383789889934,0.1211372295294112,0.010308535494914346,0.00948136758913609,0.14751033523421742,0.4043197535777979,0.4481699147849883,Don't Let Go,2019,August 30  2019,Domestic,OTL Releasing,Drama | Horror | Mystery | Thriller,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 43,Alfred Molina | David Oyelowo | Brian Tyree Henry | Mykelti Williamson,Jacob Estes | Jacob Estes | Jacob Estes | Drew Daywalt | Jason Blum | David Oyelowo | Ethan Gold | Sharone Meir | Billy Fox | Scott D. Hanson | Celine Diano,After a man's family dies in what appears to be a murder  he gets a phone call from one of the dead  his niece. He's not sure if she's a ghost or if he's going mad  but as it turns out  he's not.,5000000,2338669,5215062,72949,5288011,5000000,2338669,5215062,72949,5288011,False,False,False,
95,Dracula-Untold-sem-retweet.csv,3652,359,1780,2624,0,0.02332726981372414,0.4637436292946917,0.024586021750539675,0.08141500205549711,0.28451013488358307,0.0055546873835062745,0.039101873578823554,0.005834702977202701,0.014403486290516708,0.0435196874633715,0.014003504924556749,0.0488743177806496,0.6885104763759188,0.2626152057449312,Dracula Untold,2014,September 9  2014,Israel,Universal Pictures,Action | Drama | Fantasy | Horror | War,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,PG-13,1 hr 32,Luke Evans | Dominic Cooper | Sarah Gadon | Art Parkinson,Gary Shore | Matt Sazama | Burk Sharpless | Bram Stoker | Michael De Luca | Ramin Djawadi | John Schwartzman | Richard Pearson | FranÃ§ois Audouy,As his kingdom is being threatened by the Turks  young prince Vlad Tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family  and the families of his kingdom.,70000000,23514615,56280355,160843925,217124280,75546620,25377852,60739865,173588784,234328650,False,False,False,
96,Ek-Thi-Daayan-sem-retweet.csv,4147,1388,1613,970,1,0.039369306158237756,0.26057549680141096,0.04322122232872569,0.10683607558958999,0.39154869668218667,0.007962550055477136,0.05841286338710008,0.008349838079374177,0.04233392426242491,0.030076146110592325,0.011313880394618257,0.12778547114462097,0.5669890750303536,0.3052254540415461,Ek Thi Daayan,2013,April 19  2013,3 markets,Eros International,Horror | Romance | Thriller,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,No Info,2 hr 15,Emraan Hashmi | Konkona Sen Sharma | Kalki Koechlin | Huma Qureshi,Kannan Iyer | Vishal Bhardwaj | Vishal Bhardwaj | Mukul Sharma | Rekha Bhardwaj | Vishal Bhardwaj | Ekta Kapoor | Shobha Kapoor | Vishal Bhardwaj | Saurabh Goswami | A. Sreekar Prasad | Subrata Chakraborty | Amit Ray,A popular illusionist is haunted by a witch.,0,65857,112135,94144,206279,0,72212,122956,103229,226186,False,False,False,
97,Eloise-sem-retweet.csv,45,4,31,69,9,0.0009578683856589633,0.07562147103663944,0.001682659821623571,0.6693328107021645,0.21117746503506266,0.003248744556266358,0.019228633785516792,0.0022770802040920158,0.0013936241247897601,0.010523347274607214,0.004556283067601373,0.012481876136735027,0.727212104242709,0.2603060143689314,Eloise,2016,February 3  2017,Domestic,Vertical Entertainment,Horror | Mystery | Thriller,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 29,Chace Crawford | Eliza Dushku | Brandon T. Jackson | P.J. Byrne,Robert Legato | Christopher Borrelli | Sanford Nelson | Tripp Vinson | Ronen Landa | Antonio Riestra | Greg D'Auria | Bill Boes,Four friends break into an abandoned insane asylum in search of a death certificate which will grant one of them a large inheritance. However  finding it soon becomes the least of their worries in a place haunted by dark memories.,0,0,0,372137,372137,0,0,0,396073,396073,False,False,False,
98,Escape-Room-sem-retweet.csv,21873,7751,23938,187311,4926,0.042124192689693,0.218833804254933,0.05194606663392663,0.16960139149291747,0.35791963872285665,0.0045558224884242274,0.048166253869936664,0.01287374847931401,0.062414884123566,0.024113484850094315,0.007450713482627245,0.22540988589985844,0.3993276547230232,0.3752624596147231,Escape Room,2019,January 2  2019,LATAM,Sony Pictures Releasing,Action | Adventure | Horror | Mystery | Thriller,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,PG-13,1 hr 39,Taylor Russell | Logan Miller | Jay Ellis | Tyler Labine,Adam Robitel | Bragi F. Schut | Maria Melnik | Bragi F. Schut | Ori Marmur | Neal H. Moritz | John Carey | Brian Tyler | Marc Spicer | Steve Mirkovich | Edward Thomas,Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.,9000000,18238172,57005601,98706476,155712077,9000000,18238172,57005601,98706476,155712077,False,False,False,
99,Escape-from-Tomorrow-sem-retweet.csv,3406,522,937,944,0,0.03357887437441552,0.2825570036417214,0.03557551351350162,0.09777602696355771,0.37293149637458806,0.004343205184425389,0.09730327567207683,0.00679510735852618,0.030914790308209063,0.02760282337923916,0.010621883480453634,0.1378215724350165,0.5997637526525367,0.2624146762010474,Escape from Tomorrow,2013,October 11  2013,Domestic,Producers Distribution Agency,Drama | Fantasy | Horror | Sci-Fi,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,No Info,1 hr 30,Roy Abramsohn | Elena Schuber | Katelynn Rodriguez | Jack Dalton,Randy Moore | Randy Moore | Soojin Chung | Gioia Marchese | Abel Korzeniowski | Lucas Lee Graham | Soojin Chung | Sean Kaysen | Lawrence Kim,In a world of fake castles and anthropomorphic rodents  an epic battle begins when an unemployed father's sanity is challenged by a chance encounter with two underage girls on holiday.,0,63297,171962,0,171962,0,69405,188557,0,188557,False,False,False,
100,Evil-Dead-sem-retweet.csv,250641,59330,60684,71025,20,0.13732244026327378,0.2252160008544479,0.11072389005197394,0.1615029160936174,0.23510474375397025,0.0035806059626083964,0.03447003433693477,0.011616223025969404,0.05305386696576612,0.020834596814766505,0.006574681146221177,0.37473913631264705,0.33220874089414026,0.2930521237139355,Evil Dead,2013,April 4  2013,6 markets,TriStar Pictures,Fantasy | Horror | Thriller,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,R,1 hr 31,Jane Levy | Shiloh Fernandez | Jessica Lucas | Lou Taylor Pucci,Fede Alvarez | Fede Alvarez | Rodo Sayagues | Sam Raimi | Bruce Campbell | Sam Raimi | Rob Tapert | Roque BaÃ±os | Aaron Morton | Bryan Shaw | Robert Gillies,Five friends head to a remote cabin  where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.,17000000,25775847,54239856,43303096,97542952,18640588,28263351,59474285,47482071,106956357,False,False,False,soft reboot da serie de mesmo nome
101,Evolution-sem-retweet.csv,9,4,9,16,0,0.004365650276465866,0.13375204299680055,0.005979759843386144,0.0018833098050284002,0.7829224136140611,0.006948067496220223,0.03802704624831668,0.0018305296923951918,0.005413809306143422,0.013839077398491367,0.005038321490347734,0.13583152223792336,0.24683689119087326,0.6173315733257267,Evolution,2001,June 8  2001,Domestic,DreamWorks Distribution,Comedy | Sci-Fi,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,PG-13,1 hr 41,David Duchovny | Orlando Jones | Julianne Moore | Seann William Scott,Ivan Reitman | Don Jakoby | David Diamond | David Weissman | Don Jakoby | Daniel Goldberg | Joe Medjuck | Ivan Reitman | John Powell | Michael Chapman | Wendy Greene Bricmont | Sheldon Kahn | J. Michael Riva,A fire-fighting cadet  two college professors  and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor.,80000000,13408351,38345494,60030798,98376292,115498932,19358127,55360795,86668663,142029459,False,False,False,
102,Final-Girl-sem-retweet.csv,645,62,92,400,0,0.027492225208207318,0.21724883912035528,0.030524222236627468,0.04525519596133466,0.5281532355788382,0.011358537840015703,0.04825011057059037,0.0076943076928953375,0.050454933753520455,0.02466250923299767,0.008905883664206572,0.08784178855319957,0.6140173293671809,0.2981408849069776,Final Girl,2015,July 8  2015,Philippines,0,Horror | Thriller,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,1 hr 30,Abigail Breslin | Wes Bentley | Logan Huffman | Alexander Ludwig,Tyler Shields | Johnny Silver | Stephen Scarlata | Alejandro Seri | Adam Prince | Rob Carliner | Jeff Kwatinetz | Jack Nasser | Jacob Nasser | Joseph Nasser | Marc Canham | Gregory Middleton | Naomi Geraghty | Tink,A man teaches a young woman how to become a complete weapon. Later she is approached by a group of sadistic teens who kill blonde women for unknown reasons. The hunting season begins.,0,0,0,33411,33411,0,0,0,36022,36022,False,False,False,
103,Flatliners-sem-retweet.csv,152,40,56,252,4,0.06257238336854094,0.18004631543188124,0.054997310521732824,0.04947692754922168,0.5209352010104723,0.009326786840909674,0.04076610565818167,0.007065424799484826,0.044813181215622964,0.022813430882179995,0.00718693329145021,0.21148364276450587,0.3277829607433982,0.46073340299527016,Flatliners,1990,August 10  1990,Domestic,Columbia Pictures,Drama | Horror | Sci-Fi | Thriller,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,No Info,1 hr 55,Kiefer Sutherland | Kevin Bacon | Julia Roberts | William Baldwin,Joel Schumacher | Peter Filardi | Rick Bieber | Michael Douglas | James Newton Howard | Jan de Bont | Robert Brown | Eugenio Zanetti,"Five medical students experiment with ""near death"" experiences  until the dark consequences of past tragedies begin to jeopardize their lives.",0,10034685,61489265,0,61489265,0,19625631,120259445,0,120259445,True,False,False,
104,Freaks-of-Nature-sem-retweet.csv,941,103,765,1220,0,0.07713735010994517,0.2661059980999973,0.05752611235228412,0.17032314204102045,0.3255406820960541,0.00508106854886615,0.03138030344092639,0.005905702631759183,0.0173071488880424,0.03482347796861299,0.008869012366236688,0.13740299311508575,0.6985392625612878,0.16405775367780154,Freaks of Nature,2015,October 30  2015,Domestic,Sony Pictures Releasing,Comedy | Horror | Sci-Fi,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,R,1 hr 32,Nicholas Braun | Mackenzie Davis | Josh Fadem | Denis Leary,Robbie Pickering | Oren Uziel | Matt Tolmach | Fil Eisler | Uta Briesewitz | Craig Alpert | Chris L. Spellman,In the town of Dillford  humans  vampires and zombies were all living in peace - until the alien apocalypse arrived. Now three teenagers - one human  one vampire  and one zombie - have to team up to figure out how to get rid of the visitors.,0,42713,70958,0,70958,0,46051,76504,0,76504,False,False,False,
105,Friend-Request-sem-retweet.csv,8146,2074,1864,7248,18,0.183612027371317,0.18870560816667967,0.1394469792906282,0.021100742158469556,0.28366804319141636,0.006968419756727225,0.04002814860215304,0.012784574909179404,0.08893348261277258,0.027219120885328685,0.00753285265935797,0.2560331522254987,0.46672647753572644,0.2772403686848317,Friend Request,2016,January 7  2016,Germany,Entertainment Studios Motion Pictures,Horror | Mystery | Thriller,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 32,Alycia Debnam-Carey | William Moseley | Connor Paolo | Brit Morgan,Simon Verhoeven | Matthew Ballen | Philip Koch | Simon Verhoeven | Quirin Berg | Max Wiedemann | Gary Go | Martin Todsharow | Jo Heim | Denis Bachter | Tom Seil | Sylvain Gingras | Tommy Stark,When a college student unfriends a mysterious girl online  she finds herself fighting a demonic presence that wants to make her lonely by killing her closest friends.,9900000,2002863,3759078,7216312,10975390,10536798,2131693,4000873,7680487,11681360,False,False,False,
106,Gang-of-Ghosts-sem-retweet.csv,1391,473,391,594,0,0.016644828439799697,0.33544554127547466,0.028648184456365626,0.04954843368216552,0.4128799477473394,0.006345833069770355,0.04290340532272998,0.010920363174950896,0.05275103948107919,0.03281993962727927,0.011092484734957546,0.13941556182504164,0.6326392307907001,0.22794520801320228,Gang of Ghosts,2014,March 21  2014,Domestic,Eros International,Comedy | Horror,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,2 hr 8,Sharman Joshi | Mahie Gill | Asrani | Lankesh Bhardwaj,Satish Kaushik | Rajesh Chawla | Ganesh Jain | Ratan Jain | Satish Kaushik | Dharam Sandeep | Farooque Khan | Johny Lal | Hemal Kothari | Sukant Panigrahy,A story about a group of ghosts who have lost their shelter due to urbanization. The story starts with a struggling wannabe director who somehow crosses paths with a stranger. The stranger starts to narrate a story to him about a group of ghosts that stays together. The story that the stranger narrates shows the communal  social  linguistic and historical differences among the ghosts  as they belong to different eras. But very soon these ghosts face an issue protecting their haunt from the hands of demolition.,0,4520,5906,0,5906,0,4878,6373,0,6373,False,False,False,
107,Ganja-Hess-sem-retweet.csv,67,12,170,556,24,0.025091169290148964,0.30102189793251455,0.019427500815050795,0.040921469014867706,0.47561800038900726,0.010002615597922612,0.07268161629500391,0.0058586502735721545,0.01639736948188202,0.01951488652075428,0.013464816816849592,0.0708491486000286,0.471490070501815,0.45766078732184956,Ganja & Hess,1973,May 30  2018,Domestic,Kino Lorber,Drama | Fantasy | Horror,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,1 hr 50,Duane Jones | Marlene Clark | Bill Gunn | Sam L. Waymon,Bill Gunn | Bill Gunn | Chiz Schultz | Sam L. Waymon | James E. Hinton | Victor Kanefsky | Tom H. John,After being stabbed with an ancient  germ-infested knife  a doctor's assistant finds himself with an insatiable desire for blood.,0,3406,21197,0,21197,0,19571,121804,0,121804,False,False,False,
108,Get-Out-sem-retweet.csv,460981,119567,610350,1585020,82158,0.16331568035881197,0.15583365507551564,0.11644296949488049,0.07445781916467965,0.2529901495101916,0.004144609606045057,0.08530015672514075,0.021254061965344708,0.10195988114528837,0.01774145684917883,0.0065595622718414345,0.3064509969585245,0.38382969761533337,0.3097193065286193,Get Out,2017,February 24  2017,Domestic,Universal Pictures,Horror | Mystery | Thriller,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 44,Daniel Kaluuya | Allison Williams | Bradley Whitford | Catherine Keener,Jordan Peele | Jordan Peele | Jason Blum | Edward H. Hamm Jr. | Sean McKittrick | Jordan Peele | Michael Abels | Toby Oliver | Gregory Plotkin | Rusty Smith,A young African-American visits his white girlfriend's parents for the weekend  where his simmering uneasiness about their reception of him eventually reaches a boiling point.,4500000,33377060,176040665,79373052,255413717,4690944,34793315,183510422,82741009,266251431,False,False,False,
109,Ghost-House-sem-retweet.csv,545,100,1162,1227,163,0.03250803618433928,0.25073695646272115,0.03421758195383196,0.19646685122575827,0.3590500782211866,0.007066293419397456,0.03888557910639628,0.008383081795168681,0.03740090204081323,0.02605168241195786,0.00923295190247837,0.10902463406657609,0.5965798880135931,0.2943954830117728,Ghost House,2017,July 21  2017,Turkey,Vertical Entertainment,Horror | Thriller,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,No Info,1 hr 29,Scout Taylor-Compton | James Landry HÃ©bert | Mark Boone Junior | Russell Geoffrey Banks,Rich Ragsdale | Kevin O'Sullivan | Jason Chase Tyrrell | Rich Ragsdale | Kevin Ragsdale | Jason Chase Tyrrell | Kevin O'Sullivan | Veronica Radaelli | Kevin Ragsdale | Rich Ragsdale | Pierluigi Malavasi | Jay Gartland | Thongchai Sittirat,A young couple go on an adventurous vacation to Thailand only to find themselves haunted by a malevolent spirit after naively disrespecting a Ghost House.,0,0,0,1004155,1004155,0,0,0,1046763,1046763,False,False,False,
110,Ghost-Stories-sem-retweet.csv,4487,1666,3887,16241,373,0.02758319795936529,0.21366183509307915,0.03043731048271191,0.14595488560654327,0.44104286231363604,0.010480014562546972,0.053489311422147544,0.006892020599216469,0.03781588191934534,0.024065223949578263,0.008577457043012002,0.12989752134703875,0.43648816612195235,0.4336143118269776,Ghost Stories,2017,April 6  2018,United Kingdom,IFC Films,Drama | Horror,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,1 hr 38,Andy Nyman | Martin Freeman | Paul Whitehouse | Alex Lawther,Jeremy Dyson | Andy Nyman | Jeremy Dyson | Andy Nyman | Jeremy Dyson | Andy Nyman | Robin Gutch | Claire Jones | Haim Frank Ilfman | Ole Bratt Birkeland | Billy Sneddon | Grant Montgomery,Skeptical professor Phillip Goodman embarks on a trip to the terrifying after being given a file with details of three unexplained cases of apparitions.,0,11972,148747,3982611,4131358,0,12479,155058,4151601,4306659,False,False,False,
111,Ghost-Team-One-sem-retweet.csv,535,35,161,131,0,0.022115133194444286,0.2827445685404905,0.027294475444721415,0.28493200165194305,0.2890138445790883,0.004961332778183032,0.030810642295906476,0.0055708335473125025,0.014165498232798035,0.02891599924078372,0.009475664393315326,0.08813890574182266,0.6865958827834959,0.2252652182966192,Ghost Team One,2013,October 11  2013,Domestic,The Film Arcade,Comedy | Horror,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,1 hr 24,Carlos Santos | J.R. Villarreal | Fernanda Romero | Tony Cavalero,Ben Peyser | Scott Rutherford | Andrew Knauer | Arthur Pielli | Adam Mutchler | Nate Parker | Hernany Perla | Mike Plas | Ben Peyser | John DeJesus | RÃ©my Englander,Two roommates deathly afraid of ghosts both fall in love with a girl who believes their home is haunted.,0,7345,9195,0,9195,0,8053,10082,0,10082,False,False,False,
112,Girls-Against-Boys-sem-retweet.csv,548,50,124,58,0,0.04512636355050004,0.3730972697644475,0.040004846277168896,0.04571918561063559,0.3714076357296539,0.006346321712628448,0.043507658537310125,0.007008899217449921,0.025026262996837315,0.030709846309408668,0.012045716290788811,0.08717496070376063,0.7318676939551942,0.1809573436086236,Girls Against Boys,2012,February 1  2013,Domestic,Anchor Bay Films,Drama | Horror | Thriller,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,1 hr 33,Nicole LaLiberte | Danielle Panabaker | Matthew Rauch | Liam Aiken,Austin Chick | Austin Chick | Clay Floren | Aimee Shieh | Nathan Larson | Kat Westergaard | Jeanelle Marie,After a series of bad experiences with men  Shae teams up with her co-worker  Lu  who has a simple  deadly way of dealing with the opposite sex.,0,6111,7529,0,7529,0,6801,8379,0,8379,False,False,False,
113,Go-Goa-Gone-sem-retweet.csv,8647,2191,1939,1362,5,0.043238607023137234,0.22057844154465825,0.05975947811415899,0.024374701261392715,0.45628784256830296,0.008583756272107588,0.045045847306616975,0.014128067154739478,0.09515284958679401,0.02496425002131281,0.007886160024590007,0.13453734975537962,0.5096222994814835,0.35584035199784997,Go Goa Gone,2013,May 10  2013,Domestic  EMEA,Eros International,Action | Adventure | Comedy | Horror,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,1 hr 48,Saif Ali Khan | Kunal Khemu | Vir Das | Anand Tiwari,Krishna D.K. | Raj Nidimoru | Krishna D.K. | Kunal Khemu | Sita Menon | Sita Menon | Raj Nidimoru | Raja Sen | Saif Ali Khan | Sunil Lulla | Dinesh Vijan | Sachin Sanghvi | Jigar Saraiya | Dan Macarthur | Lukasz Pruchnik | Arindam Ghatak | Clara Ã lvarez,A group of friends  just looking to have a good time in a rave party on a remote island in Goa  find out that the island is infested with Zombies.,0,170044,298457,130893,429350,0,186454,327259,143524,470784,False,True,False,
114,Golmaal-Again-sem-retweet.csv,15994,5644,31717,122253,1392,0.023219495337962727,0.2897185148095074,0.029052495457609694,0.029314001825286852,0.49353483290614697,0.010589159411780706,0.05931073541689239,0.006541030192293848,0.019326875476990402,0.027921700126669433,0.011471159072794012,0.04049138296416425,0.4566730450949091,0.5028355700535158,Golmaal Again,2017,October 19  2017,APAC,Reliance Films,Action | Comedy | Fantasy | Horror,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,2 hr 20,Ajay Devgn | Arshad Warsi | Tusshar Kapoor | Shreyas Talpade,Rohit Shetty | Rohit Shetty | Yunus Sajawal | Farhad Samji | Sajid | Rohit Shetty | Amal Mallik | Amar Mohile | Jomon T. John | Bunty Nagi | Swapnil Bhalerao | Madhur Madhavan | Tajamul Shaikh,The gang encounters with some spiritual bodies and finds out the truth about the Jamnadas Orphanage where they were brought up.,0,1013893,1013893,1043436,2057329,0,1056914,1056914,1087711,2144625,False,False,False,
115,Gonjiam-Haunted-Asylum-sem-retweet.csv,55,27,1276,2639,85,0.030313792627897396,0.24222883633126246,0.028861206572037147,0.3936676610441116,0.20554573103489182,0.004238875478040378,0.023610464329249178,0.0062890556916086054,0.025493394854393815,0.03070976455505425,0.0090412123923835,0.11142142466269431,0.7181132422252134,0.17046533591029317,Gonjiam: Haunted Asylum,2018,March 28  2018,South Korea,Well Go USA Entertainment,Horror,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,1 hr 35,Seung-Wook Lee | Ye-Won Mun | Ah-yeon Oh | Ji-a Park,Beom-sik Jeong | Beom-sik Jeong | Sang-min Park | Won-guk Kim | Yoon Byung-Ho,The crew of a horror web series travels to an abandoned asylum for a live broadcast. It soon encounters much more than expected as it moves deeper inside the nightmarish old building.,0,19017,115252,20926698,21041950,0,19359,117326,21303378,21420705,False,False,False,
116,Good-Manners-sem-retweet.csv,2595,1131,20486,39515,691,0.14273782994805406,0.06767972987040878,0.06189658640130636,0.006138633826396673,0.26907197934247773,0.006037343436188549,0.3866140703697653,0.008208676628241108,0.03425575866728325,0.004634090939897552,0.01272530488079996,0.24548986601806555,0.3539430536877055,0.4005670856820825,Good Manners,2017,May 3  2018,South Korea,Distrib Films,Fantasy | Horror | Musical,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,No Info,2 hr 15,IsabÃ©l Zuaa | Marjorie Estiano | Miguel Lobo | Cida Moreira,Marco Dutra | Juliana Rojas | Juliana Rojas | Marco Dutra | FrÃ©dÃ©ric Corvez | ClÃ©ment Duboin | Sara Silveira | Guilherme Garbato | Gustavo Garbato | Rui PoÃ§as | Caetano Gotardo | Fernando Zuccolotto,Clara  a lonely nurse from the outskirts of SÃ£o Paulo  is hired by mysterious and wealthy Ana as the nanny for her unborn child. The two women develop a strong bond  but a fateful night changes their plans.,0,2476,31177,4537,35714,0,2581,32499,4729,37229,False,False,False,
117,Goodnight-Mommy-sem-retweet.csv,123,16,62,119,0,0.00496323714309605,0.03633608163677045,0.007989708275704053,0.13197534417364895,0.6989242447553414,0.06209138322813712,0.024396276519807938,0.001752717593366255,0.01853944581618142,0.009846395382996432,0.003185164376220616,0.07941171791067538,0.2968871672562043,0.6237011154644131,Goodnight Mommy,2014,January 9  2015,Austria,RADiUS-TWC,Horror | Mystery | Thriller,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 39,Lukas Schwarz | Elias Schwarz | Susanne Wuest | Hans Escher,Severin Fiala | Veronika Franz | Veronika Franz | Severin Fiala | Ulrich Seidl | Olga Neuwirth | Martin Gschlacht | Michael Palm | Hubert Klausner | Hannes Salat,Twin boys move to a new home with their mother after she has face changing cosmetic surgery  but under her bandages is someone the children don't recognize.,0,63641,1178196,1015278,2193474,0,68683,1271553,1095726,2367279,False,False,False,
118,Goosebumps-2-Haunted-Halloween-sem-retweet.csv,1493,222,648,3960,49,0.008970575231781186,0.20240699530206663,0.009302180472801734,0.05675283190575957,0.6356070872976903,0.006469193016245442,0.03782921213028987,0.0026108466488032824,0.01192610423421443,0.019765843030668615,0.008359128783313421,0.0464396651322583,0.5821340137775126,0.3714263221512225,Goosebumps 2: Haunted Halloween,2018,October 10  2018,LATAM,Sony Pictures Releasing,Adventure | Comedy | Family | Fantasy | Horror,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,PG,1 hr 30,Wendi McLendon-Covey | Madison Iseman | Jeremy Ray Taylor | Caleel Harris,Ari Sandel | Rob Lieber | Rob Lieber | Darren Lemke | R.L. Stine | Deborah Forte | Neal H. Moritz | Dominic Lewis | Barry Peterson | Keith Brachmann | David Rennie | Rusty Smith,Two young friends find a magic book that brings a ventriloquist's dummy to life.,35000000,15802225,46700633,46619747,93320380,35630000,16086665,47541244,47458902,95000146,True,False,False,
119,Goosebumps-sem-retweet.csv,248,473,2323,11570,3,0.010422978922560383,0.1023229944041832,0.016062720808980427,0.04367770994154379,0.7421097184349844,0.010915833722045147,0.03224829104246667,0.0027370979890644505,0.02084696987572717,0.01342722309275428,0.005228466894432959,0.05952618244027098,0.25912350046470933,0.6813503175264134,Goosebumps,2015,October 14  2015,Malaysia,Sony Pictures Releasing,Adventure | Comedy | Family | Fantasy | Horror,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,PG,1 hr 43,Jack Black | Dylan Minnette | Odeya Rush | Ryan Lee,Rob Letterman | Darren Lemke | Scott Alexander | Larry Karaszewski | R.L. Stine | Deborah Forte | Neal H. Moritz | Danny Elfman | Javier Aguirresarobe | Jim May | Sean Haworth,A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison  Delaware.,58000000,23618556,80080379,78180573,158260952,62533237,25464565,86339403,84291109,170630512,False,True,False,Based on R. L. Stine's children's horror book series of the same name 
120,Green-Room-sem-retweet.csv,7951,1785,5100,18627,22,0.05704812332376769,0.29839268435067245,0.045669893644590745,0.0879430258606187,0.37668223289494407,0.006777976080885299,0.0536476012372863,0.007503849671965627,0.029789380941850647,0.025760109910369266,0.01078512167668507,0.09865791128923494,0.5913442191069892,0.3099978696475834,Green Room,2015,April 15  2016,Domestic,A24,Horror | Music | Thriller,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,R,1 hr 35,Anton Yelchin | Imogen Poots | Alia Shawkat | Patrick Stewart,Jeremy Saulnier | Jeremy Saulnier | Neil Kopp | Victor Moyers | Anish Savjani | Brooke Blair | Will Blair | Sean Porter | Julia Bloch | Ryan Warren Smith,A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.,0,87984,3220371,548843,3769214,0,94860,3472072,591740,4063813,False,False,False,
